id,createdTime,NAME,PHYLUM,SUBPHYLUM,CLASS,ORDER,SUBORDER,FAMILY,GENUS,POPU-SIZE,LIFESPAN(Y),TOPSPEED(KM/H),WEIGHT(KG),LENGTH(CM),HEIGHT(CM),ACTIVITY-PERIOD,REPRODUCTION,LIFESTYLE,SOCIAL,DOMESTICATED,TYPE,KINGDOM,EUROPE,ASIA,OCEANIA,SOUTH-AMERICA,NORTH-AMERICA,ANTARCTICA,AFRICA,POPU-STATUS,POPU-TREND,MATING-BEHAVIOR,REPRODUCTION-SEASON,PREGNANCY-DURATION(M),BABY-CARRYING(M),INDEPENDENT-AGE(M),FOREST,DUNES,RIVERS,MARINE,REEF,SEMI-DESERT,STEPPE,FRESHWATTER,ABYSSAL-ZONE,ICECAP,WETLANDS,MARSH,LAKES,COASTAL,CHAPARRAL,SHRUBLAND,RAINFOREST,INTERTIDAL-ZONE,URBAN,BENTHIC,ROCKY-AREAS,GRASSLAND,SAVANNA,MOUNTAINS,RIPARIAN,NERITIC-ZONE,ANTROPHOGENIC,ESTUARIES,OCEANIC-PELAGIC-ZONE,CAVES,AGRICULTURAL,ARID,COLD,TEMPERATE,POLAR,TROPICAL,POISONOUS
recPpkvERSfRAxVDd,2023-11-04T18:48:53.000Z,Giant Panda,Chordata,Vertebrata,Mammalia,Carnivora,Caniformia,Ursidae,Ailuropoda,1800.0,25.0,32.0,115.0,1.5499999523162842,75.0,['Nocturnal'],Viviparous,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Vulnerable (VU),Increasing,Polygyny,March-May,5.0,1.5,18.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
recPy9N3roOD6YfZy,2023-11-04T18:50:08.000Z,Maned Sloth,Chordata,Vertebrata,Mammalia,Pilosa,Bradypodidae,Bradypus,,,12.0,,7.0,65.0,,"['Diurnal', 'Nocturnal']",,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Vulnerable (VU),Decreasing,,,6.0,,10.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No
recQ3bbAsEryzHLAz,2023-11-04T18:49:47.000Z,Pygmy Slow Loris,Chordata,Vertebrata,Mammalia,Primates,Strepsirrhini,Lorisidae,Nycticebus,,20.0,,0.4699999988079071,21.0,,['Nocturnal'],Viviparous,,,No domesticated,,Animalia,No,Yes,No,No,No,No,No,Endangered (EN),Decreasing,Polygyny,July-October,6.0,,6.25,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Venomous
recQ3nGh2eNj9fq4A,2023-11-04T18:49:46.000Z,Persian Onager,Chordata,Vertebrata,Mammalia,Perissodactyla,Equidae,Equus,,790.0,40.0,70.0,230.0,2.0,2.0,"['Diurnal', 'Nocturnal']",,Migrating,Social,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Endangered (EN),Stable,Polygyny,mid-June,12.199999809265137,,24.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
recQ7aTVyiI10mjyz,2023-11-04T18:50:35.000Z,Northern common cuscus,Chordata,Vertebrata,Mammalia,Marsupialia,Diprotodontia,Phalangeridae,Phalanger,26600.0,,,3.0,45.0,,['Nocturnal'],,,Solitary,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Least concern (LC),Stable,,,0.4000000059604645,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
recQ96G5WgUJtTqNn,2023-11-04T18:50:48.000Z,Stejneger's beaked whale,Chordata,Vertebrata,Mammalia,Artiodactyla,Cetacea,Ziphiidae,Mesoplodon,41400.0,,,,5.0,,['Diurnal'],,,Social,No domesticated,,Animalia,No,Yes,No,No,Yes,No,No,Near Threatened (NT),Decreasing,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No
recQ9FCBCKa8Rk9YR,2023-11-04T18:51:11.000Z,Keen's myotis,Chordata,Vertebrata,Mammalia,Chiroptera,Vespertilionidae,Myotinae,Myotis,,12.0,,0.006500000134110451,47.5,,['Nocturnal'],,Migrating,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,Yes,No,No,Least concern (LC),Stable,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No
recQD3zDpSyC6F7Ln,2023-11-04T18:49:37.000Z,Zanzibar Red Colobus,Chordata,Vertebrata,Mammalia,Primates,Haplorhini,Simiiformes,Cercopithecidae,,,,11.0,57.5,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Endangered (EN),Decreasing,Polygynandry,,6.0,,44.5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No
recQEjk0ap1wpECom,2023-11-04T18:51:08.000Z,Javanese flying squirrel,Chordata,Vertebrata,Mammalia,Rodentia,Sciuridae,Iomys,,,,,,182.0,,['Nocturnal'],,Not a migrant,,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Least concern (LC),Stable,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No
recQF0d8WoZUK0vrZ,2023-11-04T18:49:51.000Z,Gunnison's Prairie Dog,Chordata,Vertebrata,Mammalia,Rodentia,Sciuridae,Cynomys,,,5.5,,0.75,33.5,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,Yes,No,No,Least concern (LC),Decreasing,Polygynandry,mid-March,1.0,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
recQG4HrWYO2G7Iiz,2023-11-04T18:49:12.000Z,Western lowland gorilla,Chordata,Vertebrata,Mammalia,Primates,Haplorhini,Simiiformes,Hominidae,,35.0,,275.0,,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Critically endangered (CR),Decreasing,Polygyny,,9.0,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recQO1r69IDO78TVC,2023-11-04T18:51:04.000Z,Giant bushy-tailed cloud rat,Chordata,Vertebrata,Mammalia,Rodentia,Muroidea,Muridae,Crateromys,19868.900390625,,,,359.5,,['Nocturnal'],,,,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Endangered (EN),Decreasing,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recQVjdsyNhsjx7Z3,2023-11-04T18:49:03.000Z,Asian Elephant,Chordata,Vertebrata,Mammalia,Proboscidea,Elephantidae,Elephas,,46500.0,70.0,43.0,3350.0,6.0,2.5999999046325684,['Diurnal'],Viviparous,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Endangered (EN),Decreasing,Polygyny,year-round,20.0,1.0,18.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No
recQVuFjuyI9Ma4ta,2023-11-04T18:50:53.000Z,Coast mole,Chordata,Vertebrata,Mammalia,Eulipotyphla,Talpidae,Scapanus,,486600.0,,,0.07599999755620956,161.5,,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,No,Yes,No,No,Least concern (LC),Stable,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No
recQZcjU2eiYt7IbK,2023-11-04T18:49:08.000Z,Impala,Chordata,Vertebrata,Mammalia,Artiodactyla,Bovidae,Aepycerotinae,Aepyceros,,15.0,48.0,58.0,140.0,81.0,['Diurnal'],Viviparous,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Least concern (LC),Stable,Polygyny,March-May,6.599999904632568,1.0,4.5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No
recQbDclwtjF1ATfz,2023-11-04T18:50:52.000Z,Small flying fox,Chordata,Vertebrata,Mammalia,Chiroptera,Pteropodidae,Pteropus,,29042.0,,,0.5217499732971191,211.5,,['Nocturnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Near Threatened (NT),Decreasing,Polygyny,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No
recQcEHjTFX1d1sh0,2023-11-04T18:49:32.000Z,Bushy-Tailed Woodrat,Chordata,Vertebrata,Mammalia,Rodentia,Cricetidae, Neotoma,,,5.8,,0.3684999942779541,370.0,,['Nocturnal'],,,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,No,Yes,No,No,Least concern (LC),Stable,Polygyny,May-August,1.0,,0.9333333373069763,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No
recQlpG3FB5SGQwFo,2023-11-04T18:48:53.000Z,Blue Whale,Chordata,Vertebrata,Mammalia,Artiodactyla,Cetacea,Balaenopteridae,Balaenoptera,10000.0,85.0,20.0,130000.0,27.5,,[nan],Viviparous,Migrating,,No domesticated,Aquatic,Animalia,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Endangered (EN),Increasing,Monogamy,winter,12.0,1.0,8.0,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No
recQo1b4CKszXfuVn,2023-11-04T18:49:26.000Z,Lesser Kudu,Chordata,Vertebrata,Mammalia,Artiodactyla,Bovidae,Bovinae,Tragelaphus,118000.0,12.5,,82.0,125.0,97.5,['Nocturnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Near Threatened (NT),Decreasing,,year-round,7.5,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recQp2ylrPZjp5lhW,2023-11-04T18:49:10.000Z,Baiji,Chordata,Vertebrata,Mammalia,Artiodactyla,Cetacea,Delphinida,Lipotoidea,,24.0,60.0,182.5,2.25,,['Diurnal'],Viviparous,Not a migrant,Social,No domesticated,Aquatic,Animalia,No,Yes,No,No,No,No,No,Critically endangered (CR),Decreasing,,February-April,10.5,,14.0,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
recQqiNNGaHVjpeF7,2023-11-04T18:49:29.000Z,Blue Monkey,Chordata,Vertebrata,Mammalia,Primates,Haplorhini,Simiiformes,Cercopithecidae,,25.0,,5.0,57.5,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Least concern (LC),Decreasing,Polygyny,Year-round,5.0,,6.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No
recQwcH53UwzNn52s,2023-11-04T18:49:43.000Z,West African Gaffe,Chordata,Vertebrata,Mammalia,Artiodactyla,Giraffidae,Giraffa,,425.0,25.0,48.0,,,,['Diurnal'],Viviparous,Migrating,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Vulnerable (VU),Increasing,Polygyny,year-round,14.0,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No
recR2NkcidI8IwCAN,2023-11-04T18:51:20.000Z,Aztec mouse,Chordata,Vertebrata,Mammalia,Rodentia,Cricetidae,Reithrodontomyini,Peromyscus,191400.0,,,0.028999999165534973,228.5,,['Nocturnal'],,,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,Yes,No,No,Least concern (LC),Stable,Monogamy,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No
recR5wPZFlesx4HWl,2023-11-04T18:49:42.000Z,South African Giraffe,Chordata,Vertebrata,Mammalia,Artiodactyla,Giraffidae,Giraffa,,21387.0,25.0,48.0,,,,['Diurnal'],Viviparous,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Not evaluated (NE),Increasing,Polygyny,year-round,14.0,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No
recR7zCjQp1IWKIy4,2023-11-04T18:50:16.000Z,Great Gebril,Chordata,Vertebrata,Mammalia,Rodentia,Muroidea,Muridae,Rhombomys,,3.0,,285.0,17.5,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Least concern (LC),Stable,,April-September,0.8999999761581421,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
recR9edrpFj08js5J,2023-11-04T18:50:49.000Z,Black-shouldered opossum,Chordata,Vertebrata,Mammalia,Marsupialia,Didelphimorphia,Didelphidae,Caluromysiops,,,,445.0,615.0,,['Nocturnal'],,,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,Yes,No,No,No,Least concern (LC),Decreasing,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recRGUE54ryKCNdfQ,2023-11-04T18:51:11.000Z,Central American dwarf squirrel,Chordata,Vertebrata,Mammalia,Rodentia,Sciuridae,Microsciurus,,,,,,27.0,,['Diurnal'],,,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,Yes,Yes,No,No,Least concern (LC),Stable,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recRIKcYNR0BP0kJ5,2023-11-04T18:49:25.000Z,Cozumel Raccoon,Chordata,Vertebrata,Mammalia,Carnivora,Caniformia,Procyonidae,Procyon,192.0,10.9,,3.5,70.0,,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,No,Yes,No,No,Critically endangered (CR),Decreasing,Polygynandry,September-November,2.0999999046325684,,10.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No
recRJjl25W1lgk2kV,2023-11-04T18:50:28.000Z,Southern Bottlenose Whale,Chordata,Vertebrata,Mammalia,Artiodactyla,Cetacea,Ziphiidae,Hyperoodon,,43.5,,7000.0,6.75,,[nan],,Migrating,Social,No domesticated,Aquatic,Animalia,No,No,Yes,Yes,No,Yes,Yes,Least concern (LC),,,during,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No
recRKtC7wH1kKr4eB,2023-11-04T18:50:12.000Z,Dibatag,Chordata,Vertebrata,Mammalia,Artiodactyla,Bovidae,Ammodorcas,,1785.199951171875,,,28.5,160.0,,[nan],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Vulnerable (VU),Decreasing,,,6.800000190734863,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recRQVXnoC8WNVxqH,2023-11-04T18:49:25.000Z,Long-Eared Hedgehog,Chordata,Vertebrata,Mammalia,Eulipotyphla,Erinaceidae,Hemiechinus,,,7.6,,0.32499998807907104,195.0,,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,Yes,Yes,No,No,No,No,Yes,Least concern (LC),,,July-September,1.2999999523162842,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No
recRSRyUK9nLt9iBB,2023-11-04T18:50:55.000Z,Tana River mangabey,Chordata,Vertebrata,Mammalia,Primates,Haplorhini,Simiiformes,Cercopithecidae,,,,7.449999809265137,53.5,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Critically endangered (CR),Decreasing,Polygyny,,6.0,,,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
recRTEipx0aslrmF3,2023-11-04T18:49:02.000Z,White-Tailed Deer,Chordata,Vertebrata,Mammalia,Artiodactyla,Ruminantia,Cervidae,Capreolinae,13000.0,13.0,64.0,96.0,2.0999999046325684,90.0,['Nocturnal'],Viviparous,Migrating,,No domesticated,Terrestrial,Animalia,Yes,No,Yes,Yes,Yes,No,No,Least concern (LC),Stable,Polygyny,October-December,6.5,1.5,18.0,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No
recRbHl5fC1mEpSIO,2023-11-04T18:50:30.000Z,Hairy-tailed mole,Chordata,Vertebrata,Mammalia,Eulipotyphla,Talpidae,Parascalops,,445700.0,,,0.0625,128.0,,[nan],,,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,No,Yes,No,No,Least concern (LC),Stable,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No
recRcGGvCRyqhe1uu,2023-11-04T18:50:49.000Z,Madras treeshrew,Chordata,Vertebrata,Mammalia,Scandentia,Tupaiidae,Anathana,,,,,160.0,,,[nan],,,Solitary,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Least concern (LC),Decreasing,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recRdm3yiD64nV97e,2023-11-04T18:49:24.000Z,Dorcas Gazelle,Chordata,Vertebrata,Mammalia,Artiodactyla,Bovidae,Antilopinae,Gazella,,15.0,88.0,17.5,50.0,60.0,"['Nocturnal', 'Diurnal']",,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,Yes,Vulnerable (VU),Decreasing,Polygyny,September-November,6.0,,12.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No
recRhFDcfULsn6zN0,2023-11-04T18:49:03.000Z,Mandrill,Chordata,Vertebrata,Mammalia,Primates,Haplorhini,Simiiformes,Cercopithecidae,,32.5,40.0,23.5,75.0,55.0,['Diurnal'],Viviparous,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Vulnerable (VU),Decreasing,Polygyny,July-October,6.0,1.0,9.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No
recRlQ8xUJUcYAFR1,2023-11-04T18:50:58.000Z,Western woolly lemur,Chordata,Vertebrata,Mammalia,Primates,Strepsirrhini,Lemuroidea,Indriidae,45362.3515625,,,0.800000011920929,60.5,,['Nocturnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Vulnerable (VU),Decreasing,Monogamy,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recRm3s6lQTiLLut3,2023-11-04T18:49:38.000Z,Laotian Rock Rat,Chordata,Vertebrata,Mammalia,Rodentia,Diatomyidae,Laonastes,,,,,400.0,26.0,,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Least concern (LC),Decreasing,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recRma9hDAXfffWuD,2023-11-04T18:51:19.000Z,Zygodontomys brevicauda,Chordata,Vertebrata,Mammalia,Rodentia,Cricetidae,Zygodontomys,,,,,80.0,125.0,,['Nocturnal'],,Not a migrant,,No domesticated,Terrestrial,Animalia,No,No,No,Yes,Yes,No,No,Least concern (LC),Stable,,,0.800000011920929,,,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No
recRr9G7gxT6ukEkl,2023-11-04T18:49:00.000Z,Muskart,Chordata,Vertebrata,Mammalia,Rodentia,Cricetidae,Arvicolinae,Ondatrini,,6.5,5.0,1.2999999523162842,55.0,,['Nocturnal'],Viviparous,Not a migrant,Social,No domesticated,,Animalia,Yes,Yes,No,Yes,Yes,No,No,Least concern (LC),Stable,Polygynandry,March-August,,7.5,1.5,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No
recRrVLv8kJBLk8pF,2023-11-04T18:50:11.000Z,Northern olingo,Chordata,Vertebrata,Mammalia,Carnivora,Caniformia,Procyonidae,Bassaricyon,75502.1015625,,,1.2350000143051147,852.5,,['Nocturnal'],,Not a migrant,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,No,Yes,No,No,Least concern (LC),Decreasing,Polygynandry,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recRtBr8Sur9Fhm8m,2023-11-04T18:50:12.000Z,Northern right whale dolphin,Chordata,Vertebrata,Mammalia,Artiodactyla,Cetacea,Delphinidae,Lissodelphis,,,,115.0,307.0,,[nan],,,Social,No domesticated,,Animalia,No,Yes,No,No,Yes,No,No,Least concern (LC),,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No
recRzrvNihbguVbeE,2023-11-04T18:50:54.000Z,Highland streaked tenrec,Chordata,Vertebrata,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,,836.25,,,0.11500000208616257,140.0,,['Nocturnal'],,,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Least concern (LC),,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
recS0QWQ4Rw6FylTO,2023-11-04T18:51:23.000Z,East African Potto,Chordata,Vertebrata,Mammalia,Primates,Strepsirrhini,Lorisidae,Perodicticinae,,20.0,,861.0,33.5,,['Nocturnal'],Viviparous,Not a migrant,,No domesticated,,Animalia,No,No,No,No,No,No,Yes,Least concern (LC),Decreasing,,varies,6.699999809265137,,7.0,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recS413Nji89R5HNg,2023-11-04T18:51:07.000Z,Epixerus,Chordata,Vertebrata,Mammalia,Rodentia,Sciuridae,Epixerus,,32779.5,,,0.5950000286102295,280.0,,['Diurnal'],,,Solitary,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Least concern (LC),,Polygynandry,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
recS82gcMYfRRWrte,2023-11-04T18:50:39.000Z,Lesser Spot-Nosed Monkey,Chordata,Vertebrata,Mammalia,Primates,Haplorhini,Simiiformes,Cercopithecidae,,29.0,,4.5,45.0,,['Diurnal'],,Not a migrant,Social,No domesticated,Terrestrial,Animalia,No,No,No,No,No,No,Yes,Least concern (LC),Decreasing,,,7.0,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
recS86zmRBknRaE3R,2023-11-04T18:50:41.000Z,Northern red-backed vole,Chordata,Vertebrata,Mammalia,Rodentia,Cricetidae,Myodes,,210.35000610351562,,,0.029999999329447746,144.0,,['Nocturnal'],,Not a migrant,,No domesticated,Terrestrial,Animalia,Yes,Yes,No,No,Yes,No,No,Least concern (LC),,Polygynandry,,,,,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No
recSBUtObD3MM2fe9,2023-11-04T18:50:30.000Z,Northern brown bandicoot,Chordata,Vertebrata,Mammalia,Marsupialia,Peramelemorphia,Peramelidae,Isoodon,155258.796875,,,1.7999999523162842,532.5,,['Nocturnal'],,,Solitary,No domesticated,Terrestrial,Animalia,No,Yes,No,No,No,No,No,Least concern (LC),Stable,Polygynandry,,0.4000000059604645,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
